date,timestamp,hour,day_of_week,load_2024_mw,load_2023_mw,synthetic_ev_demand_mw,predicted_ev_demand_mw,managed_ev_shift_mw,recommended_charge_score,charging_action,grid_stress_index_0_100,outages_active_hour,dominant_power_resource_day,nearest_ev_point_name_hour,nearest_ev_distance_km_hour
2024-01-07,2024-01-07 17:00:00,17,Monday,9598.035,9219.685,120.366,,0.0,40.88,delay_charge,47.12,15.0,thermal,Tata Power TSS Sirsi,193.74875183679936
2024-01-07,2024-01-07 18:00:00,18,Monday,8975.08,8249.509999999998,106.437,,0.0,38.5,delay_charge,49.5,28.0,thermal,ev_node_6128170285,72.07288216416013
2024-01-07,2024-01-07 19:00:00,19,Monday,9212.84,8637.1875,115.012,,0.0,44.93,delay_charge,43.07,17.0,thermal,,
2024-01-07,2024-01-07 20:00:00,20,Monday,8839.5525,8677.9825,119.437,,0.0,51.88,flexible,36.12,14.0,thermal,Gogate Plaza,65.81821798409116
2024-01-07,2024-01-07 21:00:00,21,Monday,9340.0,8825.279999999999,118.318,,0.0,46.34,flexible,41.66,11.0,thermal,ev_node_13238855163,196.69454778035777
2024-01-07,2024-01-07 22:00:00,22,Monday,8338.48,8655.27,121.458,,0.0,56.07,flexible,31.93,10.0,thermal,,
2024-01-07,2024-01-07 23:00:00,23,Monday,7948.777499999999,8370.734999999999,42.568,,0.0,63.79,flexible,24.21,8.0,thermal,,
2024-01-08,2024-01-08 00:00:00,0,Thursday,7042.655,6496.8325,18.509,,0.0,77.36,charge_now,28.64,20.0,thermal,Tata Power TSS Sirsi,58.819750920147854
2024-01-08,2024-01-08 01:00:00,1,Thursday,6841.747499999999,6562.147500000001,18.964,,0.0,80.55,charge_now,25.45,22.0,thermal,,
2024-01-08,2024-01-08 02:00:00,2,Thursday,6695.362499999999,6422.712500000001,19.116,,0.0,87.26,charge_now,18.74,16.0,thermal,ev_node_6128146875,66.10347443232173
2024-01-08,2024-01-08 03:00:00,3,Thursday,6463.987499999999,6258.87,19.017,,0.0,92.08,charge_now,13.92,16.0,thermal,ev_node_6128146875,70.01094907952378
2024-01-08,2024-01-08 04:00:00,4,Thursday,6481.355,6275.26,18.902,,0.0,90.05,charge_now,15.95,16.0,thermal,ev_node_13238855163,83.78137322337928
2024-01-08,2024-01-08 05:00:00,5,Thursday,6884.415,6557.7875,19.221,,0.0,83.74,charge_now,22.26,13.0,thermal,ev_node_13775144101,94.68719856
2024-01-08,2024-01-08 06:00:00,6,Thursday,7445.995,7249.0475,56.238,,0.0,57.2,flexible,30.8,14.0,thermal,Tata Power TSS Sirsi,85.14186754452854
2024-01-08,2024-01-08 07:00:00,7,Thursday,9327.235,8699.5975,61.198,,0.0,36.76,delay_charge,51.24,14.0,thermal,Tata Power TSS Sirsi,58.71534848709102
2024-01-08,2024-01-08 08:00:00,8,Thursday,10057.3925,9170.13,121.834,,0.0,35.01,delay_charge,52.99,13.0,thermal,Tata Power TSS Sirsi,1.4109575851877196
2024-01-08,2024-01-08 09:00:00,9,Thursday,10134.5325,9378.2375,63.383,,0.0,28.96,delay_charge,59.04,13.0,thermal,Tata Power TSS Sirsi,71.12563563214916
2024-01-08,2024-01-08 10:00:00,10,Thursday,11214.29,10643.075,48.402,,0.0,14.68,delay_charge,73.32,16.0,thermal,Tata Power TSS Sirsi,70.07051084856538
2024-01-08,2024-01-08 11:00:00,11,Thursday,10706.2775,11053.685,46.701,,0.0,16.41,delay_charge,71.59,19.0,thermal,Gogate Plaza,49.05996237949899
2024-01-08,2024-01-08 12:00:00,12,Thursday,10584.285,10351.2075,43.89,,0.0,17.05,delay_charge,70.95,23.0,thermal,ev_way_1510242804,64.74714393
2024-01-08,2024-01-08 13:00:00,13,Thursday,10460.3,10129.3775,42.728,,0.0,34.13,delay_charge,71.87,28.0,thermal,ev_node_11286212936,36.18445729
2024-01-08,2024-01-08 14:00:00,14,Thursday,10078.31,9627.9375,42.971,,0.0,44.47,delay_charge,61.53,23.0,thermal,ev_node_5305546325,39.629369429727184
2024-01-08,2024-01-08 15:00:00,15,Thursday,10101.59,9990.01,44.021,,0.0,42.08,delay_charge,63.92,24.0,thermal,Gogate Plaza,96.61107589771326
2024-01-08,2024-01-08 16:00:00,16,Thursday,9795.39,9757.097500000002,47.261,,0.0,26.18,delay_charge,61.82,31.0,thermal,Tata Power TSS Sirsi,89.88866294155662
2024-01-08,2024-01-08 17:00:00,17,Thursday,8942.7775,8809.2775,112.298,,0.0,36.1,delay_charge,51.9,22.0,thermal,Tata Power TSS Sirsi,193.74875183679936
2024-01-08,2024-01-08 18:00:00,18,Thursday,8655.36,7961.725,106.679,,0.0,46.22,flexible,41.78,20.0,thermal,ev_node_5305546325,65.06362826662678
2024-01-08,2024-01-08 19:00:00,19,Thursday,8927.4675,8479.185000000001,110.906,,0.0,41.26,delay_charge,46.74,20.0,thermal,,
2024-01-08,2024-01-08 20:00:00,20,Thursday,8803.2975,8296.9275,112.943,,0.0,49.54,flexible,38.46,12.0,thermal,Tata Power TSS Sirsi,58.658473461760686
2024-01-08,2024-01-08 21:00:00,21,Thursday,8448.1,8108.2275,111.292,,0.0,51.3,flexible,36.7,16.0,thermal,ev_node_12982255490,26.22144422752875
2024-01-08,2024-01-08 22:00:00,22,Thursday,7841.9825,7481.742499999999,104.282,,0.0,54.6,flexible,33.4,14.0,thermal,,
2024-01-08,2024-01-08 23:00:00,23,Thursday,7310.384999999999,7041.157499999999,35.277,,0.0,60.45,flexible,27.55,13.0,thermal,ev_node_12982255490,26.22144422752875
2024-01-09,2024-01-09 00:00:00,0,Sunday,6865.487499999999,8680.455,22.076,,0.0,80.55,charge_now,25.45,9.0,thermal,Tata Power TSS Sirsi,32.26825288187368
2024-01-09,2024-01-09 01:00:00,1,Sunday,6623.3525,9380.82,24.387,,0.0,85.54,charge_now,20.46,8.0,thermal,ev_node_6128146875,25.38671519035766
2024-01-09,2024-01-09 02:00:00,2,Sunday,6236.499999999999,8655.949999999999,23.261,,0.0,93.28,charge_now,12.72,7.0,thermal,ev_node_12982255490,81.85527331618535
2024-01-09,2024-01-09 03:00:00,3,Sunday,6115.6675,8508.782500000001,23.171,,0.0,96.45,charge_now,9.55,7.0,thermal,ev_way_1510242804,42.994718495359955
2024-01-09,2024-01-09 04:00:00,4,Sunday,6086.0275,8694.6775,23.887,,0.0,98.58,charge_now,7.42,8.0,thermal,,
2024-01-09,2024-01-09 05:00:00,5,Sunday,6291.4925,8889.727499999999,22.891,,0.0,83.36,charge_now,22.64,20.0,thermal,BluSmart Charging Station,71.35900957577971
2024-01-09,2024-01-09 06:00:00,6,Sunday,6675.7175,9659.1675,66.371,,0.0,58.62,flexible,29.38,18.0,thermal,Tata Power TSS Sirsi,76.09671443352589
2024-01-09,2024-01-09 07:00:00,7,Sunday,7800.085000000001,9791.5325,61.187,,0.0,38.64,delay_charge,49.36,19.0,thermal,Tata Power TSS Sirsi,55.53808175944738
2024-01-09,2024-01-09 08:00:00,8,Sunday,8485.605,10958.47,63.887,,0.0,26.72,delay_charge,61.28,24.0,thermal,Tata Power TSS Sirsi,28.919224448012525
2024-01-09,2024-01-09 09:00:00,9,Sunday,9155.2475,11757.405,61.568,,0.0,19.87,delay_charge,68.13,23.0,thermal,Tata Power TSS Sirsi,42.67335787942493
2024-01-09,2024-01-09 10:00:00,10,Sunday,9881.1,14065.7475,43.085,,0.0,3.74,delay_charge,84.26,37.0,thermal,ev_node_13625197611,39.12638578639714
2024-01-09,2024-01-09 11:00:00,11,Sunday,9615.5125,14427.48,39.638,,0.0,8.01,delay_charge,79.99,36.0,thermal,Tata Power TSS Sirsi,81.77114492169818
2024-01-09,2024-01-09 12:00:00,12,Sunday,9442.73,14566.945,39.638,,0.0,10.14,delay_charge,77.86,37.0,thermal,Gogate Plaza,70.27986097
2024-01-09,2024-01-09 13:00:00,13,Sunday,8890.765,14698.3325,40.18,,0.0,33.39,delay_charge,72.61,35.0,thermal,Tata Power TSS Sirsi,55.69513476209698
2024-01-09,2024-01-09 14:00:00,14,Sunday,8571.529999999999,14350.535,41.292,,0.0,38.3,delay_charge,67.7,32.0,thermal,Tata Power TSS Sirsi,95.67531494252044
2024-01-09,2024-01-09 15:00:00,15,Sunday,8123.9525,13876.71,43.036,,0.0,46.0,flexible,60.0,27.0,thermal,Gogate Plaza,104.64636957492311
2024-01-09,2024-01-09 16:00:00,16,Sunday,7975.24,13374.785,48.029,,0.0,33.08,delay_charge,54.92,24.0,thermal,Tata Power TSS Sirsi,72.13517324932069
2024-01-09,2024-01-09 17:00:00,17,Sunday,7477.4675,11056.225,129.458,,0.0,48.33,flexible,39.67,18.0,thermal,Tata Power TSS Sirsi,95.52525529
2024-01-09,2024-01-09 18:00:00,18,Sunday,7037.895,9297.6675,114.726,,0.0,55.9,flexible,32.1,14.0,thermal,ev_node_12982255490,81.10852971642406
2024-01-09,2024-01-09 19:00:00,19,Sunday,7923.8975,9327.0825,107.214,,0.0,40.99,delay_charge,47.01,12.0,thermal,Urja Charging Station,38.96262886
2024-01-09,2024-01-09 20:00:00,20,Sunday,7764.585000000001,9299.255,110.491,,0.0,47.82,flexible,40.18,12.0,thermal,,
2024-01-09,2024-01-09 21:00:00,21,Sunday,7621.8225,8962.6475,107.786,,0.0,50.37,flexible,37.63,12.0,thermal,,
2024-01-09,2024-01-09 22:00:00,22,Sunday,7329.345,8537.539999999999,105.492,,0.0,56.2,flexible,31.8,10.0,thermal,,
2024-01-09,2024-01-09 23:00:00,23,Sunday,6510.9,8694.3725,39.525,,0.0,67.37,flexible,20.63,10.0,thermal,,
2024-01-10,2024-01-10 00:00:00,0,Tuesday,8225.895,7174.4675,21.93,,0.0,93.5,charge_now,12.5,11.0,thermal,Tata Power TSS Sirsi,58.819750920147854
2024-01-10,2024-01-10 01:00:00,1,Tuesday,8103.84,7568.6775,23.355,,0.0,95.76,charge_now,10.24,10.0,thermal,ev_node_13625197611,71.30023897861055
2024-01-10,2024-01-10 02:00:00,2,Tuesday,7846.934999999999,7404.8825,23.063,,0.0,98.0,charge_now,8.0,8.0,thermal,Gogate Plaza,50.30522156689236
2024-01-10,2024-01-10 03:00:00,3,Tuesday,7802.12,7278.8575,22.943,,0.0,100.0,charge_now,5.09,8.0,thermal,Tata Power TSS Sirsi,94.6372090508898
2024-01-10,2024-01-10 04:00:00,4,Tuesday,7739.5925,7414.68,23.607,,0.0,100.0,charge_now,2.62,8.0,thermal,Honda e:swap,40.20324106719615
2024-01-10,2024-01-10 05:00:00,5,Tuesday,8275.4625,7477.315,22.515,,0.0,89.96,charge_now,16.04,7.0,thermal,ev_node_6128146875,64.45467191094431
2024-01-10,2024-01-10 06:00:00,6,Tuesday,8941.782500000001,7888.529999999999,63.154,,0.0,64.2,flexible,23.8,7.0,thermal,Tata Power TSS Sirsi,71.12040075613231
2024-01-10,2024-01-10 07:00:00,7,Tuesday,10712.1025,8509.095,63.713,,0.0,49.56,flexible,38.44,7.0,thermal,ev_node_5305546325,47.75380235245139
2024-01-10,2024-01-10 08:00:00,8,Tuesday,11169.215,8802.0275,64.364,,0.0,44.61,delay_charge,43.39,7.0,thermal,Tata Power TSS Sirsi,8.798929290079998
2024-01-10,2024-01-10 09:00:00,9,Tuesday,11129.355,9575.705,71.991,,0.0,50.42,flexible,37.58,6.0,thermal,Tata Power TSS Sirsi,43.38728555445829
2024-01-10,2024-01-10 10:00:00,10,Tuesday,12526.0125,10652.03,54.775,,0.0,32.78,delay_charge,55.22,4.0,thermal,Tata Power TSS Sirsi,36.894657218946165
2024-01-10,2024-01-10 11:00:00,11,Tuesday,12654.835,10476.2725,48.918,,0.0,30.25,delay_charge,57.75,4.0,thermal,Gogate Plaza,66.10299682932717
2024-01-10,2024-01-10 12:00:00,12,Tuesday,12850.4125,10826.41,49.861,,0.0,27.62,delay_charge,60.38,4.0,thermal,ev_way_1510242804,86.95556156
2024-01-10,2024-01-10 13:00:00,13,Tuesday,12485.19,9844.94,47.653,,0.0,55.29,flexible,50.71,4.0,thermal,Honda e:swap,33.76716753583133
2024-01-10,2024-01-10 14:00:00,14,Tuesday,12081.0725,10140.0575,49.677,,0.0,57.71,flexible,48.29,4.0,thermal,Ather Grid,67.24468478511514
2024-01-10,2024-01-10 15:00:00,15,Tuesday,12644.2075,9460.355,44.553,,0.0,49.9,flexible,56.1,4.0,thermal,ev_node_13238855163,72.40216123257875
2024-01-10,2024-01-10 16:00:00,16,Tuesday,11946.5225,9301.335,56.255,,0.0,53.64,flexible,46.36,3.0,thermal,Gogate Plaza,19.253322025350595
2024-01-10,2024-01-10 17:00:00,17,Tuesday,11160.2475,8335.8,129.029,,0.0,58.47,flexible,41.53,3.0,thermal,Tata Power TSS Sirsi,193.74875183679936
2024-01-10,2024-01-10 18:00:00,18,Tuesday,10613.52,7649.3775,122.931,,0.0,66.44,flexible,33.56,3.0,thermal,ev_node_13238855163,98.86090778211997
2024-01-10,2024-01-10 19:00:00,19,Tuesday,9447.775,7762.172500000001,126.928,,0.0,70.23,flexible,29.77,3.0,thermal,ev_node_6128146875,78.22681397374609
2024-01-10,2024-01-10 20:00:00,20,Tuesday,9512.1175,7615.522499999999,124.326,,0.0,69.87,flexible,30.13,3.0,thermal,,
2024-01-10,2024-01-10 21:00:00,21,Tuesday,9052.1175,7214.049999999999,120.043,,0.0,74.11,charge_now,25.89,3.0,thermal,,
2024-01-10,2024-01-10 22:00:00,22,Tuesday,8589.755000000001,6952.095,118.26,,0.0,79.1,charge_now,20.9,3.0,thermal,,
2024-01-10,2024-01-10 23:00:00,23,Tuesday,8292.029999999999,7169.565,48.012,,0.0,81.92,charge_now,18.08,2.0,thermal,,
2024-01-11,2024-01-11 00:00:00,0,Friday,6850.030000000001,9556.2875,28.736,,0.0,89.65,charge_now,16.35,5.0,thermal,Tata Power TSS Sirsi,49.22348154842843
2024-01-11,2024-01-11 01:00:00,1,Friday,6640.48,9452.515,28.669,,0.0,91.66,charge_now,14.34,5.0,thermal,,
2024-01-11,2024-01-11 02:00:00,2,Friday,6566.327499999999,9505.165,29.479,,0.0,96.98,charge_now,9.02,5.0,thermal,ev_node_6128146875,69.31709746268103
2024-01-11,2024-01-11 03:00:00,3,Friday,6497.455,9248.605,28.616,,0.0,96.41,charge_now,9.59,9.0,thermal,,
2024-01-11,2024-01-11 04:00:00,4,Friday,6601.8525,9102.335,27.658,,0.0,92.1,charge_now,13.9,8.0,thermal,Tata Power TSS Sirsi,87.6366927
2024-01-11,2024-01-11 05:00:00,5,Friday,7222.26,8872.92,25.57,,0.0,79.92,charge_now,26.08,6.0,thermal,,
2024-01-11,2024-01-11 06:00:00,6,Friday,7857.205000000001,9052.255,68.03,,0.0,50.34,flexible,37.66,8.0,thermal,Tata Power TSS Sirsi,81.35913792827735
2024-01-11,2024-01-11 07:00:00,7,Friday,8948.6725,9941.8975,70.817,,0.0,39.26,delay_charge,48.74,8.0,thermal,ev_node_5305546325,36.195834191737504
2024-01-11,2024-01-11 08:00:00,8,Friday,9418.715,10678.115,74.149,,0.0,34.2,delay_charge,53.8,10.0,thermal,Tata Power TSS Sirsi,62.435210764356704
2024-01-11,2024-01-11 09:00:00,9,Friday,9513.5275,11927.2925,153.799,,0.0,34.12,delay_charge,53.88,8.0,thermal,Tata Power TSS Sirsi,1.4109575851877196
2024-01-11,2024-01-11 10:00:00,10,Friday,10571.3925,13994.865,53.82,,0.0,17.81,delay_charge,70.19,10.0,thermal,Ather Grid,121.93318636224572
2024-01-11,2024-01-11 11:00:00,11,Friday,10528.2575,13927.4875,50.016,,0.0,19.63,delay_charge,68.37,14.0,thermal,Tata Power TSS Sirsi,79.20135183
2024-01-11,2024-01-11 12:00:00,12,Friday,10162.9875,13917.5075,50.495,,0.0,21.37,delay_charge,66.63,14.0,thermal,ev_way_1510242804,69.77167901
2024-01-11,2024-01-11 13:00:00,13,Friday,10118.605,13863.9375,48.215,,0.0,31.09,delay_charge,74.91,29.0,thermal,ev_node_13238855163,91.10565741
2024-01-11,2024-01-11 14:00:00,14,Friday,9541.4525,13492.3725,50.25,,0.0,38.48,delay_charge,67.52,21.0,thermal,Tata Power TSS Sirsi,61.45767417745161
2024-01-11,2024-01-11 15:00:00,15,Friday,9191.8,12620.4825,53.312,,0.0,49.6,flexible,56.4,17.0,thermal,,
2024-01-11,2024-01-11 16:00:00,16,Friday,8909.4725,12119.6925,60.181,,0.0,39.06,delay_charge,48.94,14.0,thermal,Gogate Plaza,80.38219938897355
2024-01-11,2024-01-11 17:00:00,17,Friday,7928.219999999999,11332.6875,146.26,,0.0,38.56,delay_charge,49.44,19.0,thermal,Tata Power TSS Sirsi,193.74875183679936
2024-01-11,2024-01-11 18:00:00,18,Friday,7997.8375,9584.875,123.968,,0.0,38.99,delay_charge,49.01,18.0,thermal,Tata Power TSS Sirsi,65.04722126468916
2024-01-11,2024-01-11 19:00:00,19,Friday,7640.919999999999,9135.7425,122.168,,0.0,45.81,flexible,42.19,18.0,thermal,ev_node_5305546325,82.64600281622216
2024-01-11,2024-01-11 20:00:00,20,Friday,7589.779999999999,8586.1675,114.051,,0.0,44.42,delay_charge,43.58,24.0,thermal,,
2024-01-11,2024-01-11 21:00:00,21,Friday,7280.23,8429.627499999999,113.415,,0.0,47.08,flexible,40.92,23.0,thermal,,
2024-01-11,2024-01-11 22:00:00,22,Friday,7120.635,8474.885,116.521,,0.0,51.66,flexible,36.34,24.0,thermal,Tata Power TSS Sirsi,105.25132233061834
2024-01-11,2024-01-11 23:00:00,23,Friday,6901.6725,8576.9125,41.878,,0.0,54.79,flexible,33.21,23.0,thermal,ev_node_6128170285,31.54909796841668
2024-01-12,2024-01-12 00:00:00,0,Sunday,7518.907500000001,8522.3725,22.015,,0.0,84.09,charge_now,21.91,10.0,thermal,Tata Power TSS Sirsi,47.76782451741139
2024-01-12,2024-01-12 01:00:00,1,Sunday,7582.309999999999,8503.445,21.671,,0.0,81.02,charge_now,24.98,11.0,thermal,,
2024-01-12,2024-01-12 02:00:00,2,Sunday,7220.1325,8003.0475,20.915,,0.0,86.75,charge_now,19.25,8.0,thermal,Tata Power TSS Sirsi,62.19599978511969
2024-01-12,2024-01-12 03:00:00,3,Sunday,7146.627499999999,8240.68,22.098,,0.0,92.77,charge_now,13.23,7.0,thermal,,
2024-01-12,2024-01-12 04:00:00,4,Sunday,7070.209999999999,8441.3275,22.79,,0.0,94.38,charge_now,11.62,9.0,thermal,,
2024-01-12,2024-01-12 05:00:00,5,Sunday,7826.7925,8643.34,21.36,,0.0,74.2,charge_now,31.8,12.0,thermal,,
2024-01-12,2024-01-12 06:00:00,6,Sunday,8429.5625,9018.4775,59.227,,0.0,48.86,flexible,39.14,18.0,thermal,Tata Power TSS Sirsi,74.80470399
2024-01-12,2024-01-12 07:00:00,7,Sunday,9632.954999999998,10819.3125,68.57,,0.0,41.49,delay_charge,46.51,15.0,thermal,Tata Power TSS Sirsi,51.94385904479326
2024-01-12,2024-01-12 08:00:00,8,Sunday,10643.3675,12225.4275,145.461,,0.0,38.49,delay_charge,49.51,17.0,thermal,Tata Power TSS Sirsi,1.4109575851877196
2024-01-12,2024-01-12 09:00:00,9,Sunday,12017.315,12803.8675,72.215,,0.0,19.09,delay_charge,68.91,31.0,thermal,Tata Power TSS Sirsi,24.809717116521416
2024-01-12,2024-01-12 10:00:00,10,Sunday,12570.1525,13742.855,54.476,,0.0,12.34,delay_charge,75.66,33.0,thermal,Tata Power TSS Sirsi,66.54052133718707
2024-01-12,2024-01-12 11:00:00,11,Sunday,12222.645,13564.9575,49.469,,0.0,11.28,delay_charge,76.72,42.0,thermal,ev_node_5305546325,14.398589797971004
2024-01-12,2024-01-12 12:00:00,12,Sunday,12136.86,13707.06,50.736,,0.0,15.62,delay_charge,72.38,39.0,thermal,ev_node_5305546325,70.15980111834577
2024-01-12,2024-01-12 13:00:00,13,Sunday,11761.0,13402.7825,50.598,,0.0,37.16,delay_charge,68.84,41.0,thermal,Honda e:swap,26.566890520285444
2024-01-12,2024-01-12 14:00:00,14,Sunday,11729.7875,12683.66,48.843,,0.0,40.79,delay_charge,65.21,40.0,thermal,Tata Power TSS Sirsi,33.385298847558595
2024-01-12,2024-01-12 15:00:00,15,Sunday,11322.815,12788.885,49.715,,0.0,42.54,delay_charge,63.46,40.0,thermal,Tata Power TSS Sirsi,52.80027564830972
2024-01-12,2024-01-12 16:00:00,16,Sunday,10819.185,12431.245,53.549,,0.0,28.17,delay_charge,59.83,37.0,thermal,Gogate Plaza,89.46415979933654
2024-01-12,2024-01-12 17:00:00,17,Sunday,9537.2725,11283.1925,126.441,,0.0,35.89,delay_charge,52.11,33.0,thermal,,
2024-01-12,2024-01-12 18:00:00,18,Sunday,9298.6075,10575.0275,122.302,,0.0,42.23,delay_charge,45.77,29.0,thermal,ev_way_1510242804,68.83045795701875
2024-01-12,2024-01-12 19:00:00,19,Sunday,8411.0675,9729.3675,115.05,,0.0,46.82,flexible,41.18,27.0,thermal,ev_node_5305546325,63.38436378486896
2024-01-12,2024-01-12 20:00:00,20,Sunday,7699.155,8998.955,109.364,,0.0,52.61,flexible,35.39,26.0,thermal,,
2024-01-12,2024-01-12 21:00:00,21,Sunday,7063.897499999999,8583.66,113.756,,0.0,72.03,charge_now,15.97,22.0,thermal,,
2024-01-12,2024-01-12 22:00:00,22,Sunday,7179.315,8752.169999999998,112.347,,0.0,64.68,flexible,23.32,24.0,thermal,,
2024-01-12,2024-01-12 23:00:00,23,Sunday,6822.2425,8561.785,40.081,,0.0,74.2,charge_now,13.8,24.0,thermal,,
2024-01-13,2024-01-13 00:00:00,0,Saturday,9005.115,8674.9175,22.474,,0.0,84.75,charge_now,21.25,18.0,thermal,Gogate Plaza,33.842455078440224
2024-01-13,2024-01-13 01:00:00,1,Saturday,9035.11,8578.9275,22.038,,0.0,82.82,charge_now,23.18,17.0,thermal,Tata Power TSS Sirsi,138.98060946053786
2024-01-13,2024-01-13 02:00:00,2,Saturday,8501.720000000001,8080.549999999999,21.766,,0.0,93.83,charge_now,12.17,14.0,thermal,Tata Power TSS Sirsi,62.19599978511969
2024-01-13,2024-01-13 03:00:00,3,Saturday,8675.92,7997.7125,21.372,,0.0,91.95,charge_now,14.05,14.0,thermal,,
2024-01-13,2024-01-13 04:00:00,4,Saturday,8961.6275,8262.7475,21.829,,0.0,89.26,charge_now,16.74,14.0,thermal,ev_node_13238855163,112.68166325213296
2024-01-13,2024-01-13 05:00:00,5,Saturday,9379.9575,8448.1125,20.92,,0.0,74.65,charge_now,31.35,13.0,thermal,ev_node_10178076779,44.562510328706864
2024-01-13,2024-01-13 06:00:00,6,Saturday,9841.76,8730.265,56.714,,0.0,46.58,flexible,41.42,21.0,thermal,ev_node_5305546325,84.20422509815849
2024-01-13,2024-01-13 07:00:00,7,Saturday,10948.5875,9333.055,58.128,,0.0,37.97,delay_charge,50.03,21.0,thermal,Tata Power TSS Sirsi,58.71534848709102
2024-01-13,2024-01-13 08:00:00,8,Saturday,12221.605,10472.69,63.908,,0.0,33.93,delay_charge,54.07,19.0,thermal,ev_node_13625197611,77.29808332224673
2024-01-13,2024-01-13 09:00:00,9,Saturday,13381.625,10998.5525,66.113,,0.0,31.0,delay_charge,57.0,20.0,thermal,Tata Power TSS Sirsi,81.12831015766373
2024-01-13,2024-01-13 10:00:00,10,Saturday,14372.8025,13622.0925,55.207,,0.0,16.92,delay_charge,71.08,23.0,thermal,ev_node_12968864355,11.89050436161671
2024-01-13,2024-01-13 11:00:00,11,Saturday,14511.035,14303.345,52.162,,0.0,12.76,delay_charge,75.24,24.0,thermal,Tata Power TSS Sirsi,43.67379207422211
2024-01-13,2024-01-13 12:00:00,12,Saturday,14508.79,14088.74,51.379,,0.0,9.87,delay_charge,78.13,33.0,thermal,Gogate Plaza,91.50513340411771
2024-01-13,2024-01-13 13:00:00,13,Saturday,14190.2975,13734.86,50.112,,0.0,31.08,delay_charge,74.92,35.0,thermal,ev_node_5305546325,47.63750884469365
2024-01-13,2024-01-13 14:00:00,14,Saturday,13917.4375,13721.72,52.943,,0.0,41.15,delay_charge,64.85,23.0,thermal,Tata Power TSS Sirsi,62.19599978511969
2024-01-13,2024-01-13 15:00:00,15,Saturday,13744.6575,13438.26,53.124,,0.0,45.7,flexible,60.3,24.0,thermal,Gogate Plaza,91.20576135115633
2024-01-13,2024-01-13 16:00:00,16,Saturday,13765.0,12655.69,51.589,,0.0,17.96,delay_charge,70.04,36.0,thermal,Gogate Plaza,84.31372942904089
2024-01-13,2024-01-13 17:00:00,17,Saturday,12197.485,10772.48,118.07,,0.0,31.55,delay_charge,56.45,26.0,thermal,ev_node_13238855163,30.032652270600813
2024-01-13,2024-01-13 18:00:00,18,Saturday,10461.41,9804.91,107.648,,0.0,31.88,delay_charge,56.12,33.0,thermal,Urja Charging Station,54.108299965974915
2024-01-13,2024-01-13 19:00:00,19,Saturday,9981.2625,9463.9775,109.42,,0.0,42.17,delay_charge,45.83,24.0,thermal,ev_node_5305546325,91.18506601367676
2024-01-13,2024-01-13 20:00:00,20,Saturday,9310.009999999998,8855.7025,108.179,,0.0,53.72,flexible,34.28,21.0,thermal,,
2024-01-13,2024-01-13 21:00:00,21,Saturday,9105.6325,8243.2825,103.7,,0.0,60.15,flexible,27.85,20.0,thermal,,
2024-01-13,2024-01-13 22:00:00,22,Saturday,9180.2275,8498.6625,105.214,,0.0,56.62,flexible,31.38,22.0,thermal,Honda e:swap,47.53678355322453
2024-01-13,2024-01-13 23:00:00,23,Saturday,9571.0325,9023.1925,37.771,,0.0,49.2,flexible,38.8,21.0,thermal,Tata Power TSS Sirsi,119.72841286418394
2024-01-14,2024-01-14 00:00:00,0,Sunday,9036.267500000002,8538.8925,20.738,,0.0,70.44,flexible,35.56,22.0,thermal,Tata Power TSS Sirsi,33.49043899086392
2024-01-14,2024-01-14 01:00:00,1,Sunday,8760.9725,8445.5675,21.514,,0.0,80.92,charge_now,25.08,20.0,thermal,Tata Power TSS Sirsi,105.1698095181588
2024-01-14,2024-01-14 02:00:00,2,Sunday,8487.045,7958.860000000001,20.993,,0.0,88.9,charge_now,17.1,19.0,thermal,Tata Power TSS Sirsi,109.67218786051365
2024-01-14,2024-01-14 03:00:00,3,Sunday,8605.1675,7845.975,20.233,,0.0,83.69,charge_now,22.31,20.0,thermal,BluSmart Charging Station,71.35900957577971
2024-01-14,2024-01-14 04:00:00,4,Sunday,8874.865,7949.529999999999,19.758,,0.0,75.45,charge_now,30.55,21.0,thermal,ev_node_13775144101,85.91268028481963
